결제수단,배송번호,배송시작일,배송완료일,상품구매금액,상품번호,수량,주문경로,주문일
카드,D-20190102-0001085-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,119020,88,1,모바일웹,20190102
무통장입금,D-20190102-0001091-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,82170,45,1,PC쇼핑몰,20190102
무통장입금,D-20190102-0001091-01,2019-01-03 오후 6:19,2019-01-07 오전 5:32,86790,449,1,PC쇼핑몰,20190102
"적립금,무통장입금",D-20190102-0001101-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,70620,42,1,PC쇼핑몰,20190102
"적립금,무통장입금",D-20190102-0001101-01,2019-01-03 오후 6:19,2019-01-07 오전 5:32,76400,608,1,PC쇼핑몰,20190102
카드,D-20190102-0001122-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,82170,1071,1,모바일웹,20190102
카드,D-20190102-0001122-01,2019-01-03 오후 6:19,2019-01-07 오전 5:32,76400,608,1,모바일웹,20190102
카드,D-20190102-0001122-02,2019-01-03 오후 6:19,2019-01-07 오전 5:32,71450,1077,1,모바일웹,20190102
카드,D-20190102-0001122-03,2019-01-03 오후 6:19,2019-01-07 오전 5:32,83730,966,1,모바일웹,20190102
"적립금,무통장입금",D-20190102-0001135-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,65670,252,1,PC쇼핑몰,20190102
카드,D-20190102-0001145-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,81600,1085,1,PC쇼핑몰,20190102
카드,D-20190102-0001155-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,76400,608,1,PC쇼핑몰,20190102
카드,D-20190103-0000012-01,2019-01-03 오후 6:20,2019-01-12 오전 11:23,56760,172,1,네이버 페이,20190103
"쿠폰,무통장입금",D-20190103-0000051-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,67320,1282,1,모바일웹,20190103
"적립금,무통장입금",D-20190103-0000067-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,72270,378,1,모바일웹,20190103
"적립금,무통장입금",D-20190103-0000067-01,2019-01-07 오전 8:56,2019-01-11 오전 5:32,77220,379,1,모바일웹,20190103
카드,D-20190103-0000072-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,87010,931,1,모바일웹,20190103
카드,D-20190103-0000081-00,2019-01-03 오후 6:19,2019-01-11 오전 5:32,94930,937,1,모바일웹,20190103
카드,D-20190103-0000098-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,75570,437,1,모바일웹,20190103
무통장입금,D-20190103-0000100-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,150480,1374,2,PC쇼핑몰,20190103
무통장입금,D-20190103-0000100-01,2019-01-07 오전 8:56,2019-01-11 오전 5:32,94710,1106,1,PC쇼핑몰,20190103
카드,D-20190103-0000113-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,141240,42,2,모바일웹,20190103
무통장입금,D-20190103-0000127-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,63470,1373,1,PC쇼핑몰,20190103
"적립금,무통장입금",D-20190103-0000137-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,82170,45,1,PC쇼핑몰,20190103
"적립금,무통장입금",D-20190103-0000137-01,2019-01-03 오후 6:19,2019-01-07 오전 5:32,95110,104,1,PC쇼핑몰,20190103
"적립금,무통장입금",D-20190103-0000137-02,2019-01-03 오후 6:19,2019-01-07 오전 5:32,83110,957,1,PC쇼핑몰,20190103
카드,D-20190103-0000147-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,116000,605,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000152-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,157740,603,2,모바일웹,20190103
무통장입금,D-20190103-0000161-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,76400,608,1,모바일웹,20190103
무통장입금,D-20190103-0000175-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,126940,1373,2,PC쇼핑몰,20190103
카드,D-20190103-0000184-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,170280,445,3,PC쇼핑몰,20190103
"적립금,무통장입금",D-20190103-0000198-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,58410,455,1,모바일웹,20190103
무통장입금,D-20190103-0000201-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,81600,1085,1,PC쇼핑몰,20190103
카드,D-20190103-0000221-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,63470,1373,1,모바일웹,20190103
"적립금,무통장입금",D-20190103-0000230-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,116820,455,2,모바일웹,20190103
"적립금,무통장입금",D-20190103-0000244-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,601920,1374,8,PC쇼핑몰,20190103
"적립금,무통장입금",D-20190103-0000244-01,2019-01-03 오후 6:19,2019-01-07 오전 5:32,444290,1373,7,PC쇼핑몰,20190103
무통장입금,D-20190103-0000250-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,110220,1168,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000268-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,94710,1058,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000268-01,2019-01-03 오후 6:19,2019-01-07 오전 5:32,75240,1374,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000268-02,2019-01-03 오후 6:19,2019-01-07 오전 5:32,63470,1373,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000278-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,38320,1297,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000278-01,2019-01-03 오후 6:19,2019-01-07 오전 5:32,70620,1275,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000285-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,87180,928,1,PC쇼핑몰,20190103
"적립금,무통장입금",D-20190103-0000309-01,2019-01-03 오후 6:19,2019-01-07 오전 5:32,82170,1071,1,모바일웹,20190103
"적립금,무통장입금",D-20190103-0000309-02,2019-01-03 오후 6:19,2019-01-07 오전 5:32,75240,1374,1,모바일웹,20190103
"적립금,무통장입금",D-20190103-0000309-03,2019-01-03 오후 6:19,2019-01-07 오전 5:32,63470,1373,1,모바일웹,20190103
페이나우(실시간 계좌이체),D-20190103-0000310-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,42350,1283,1,모바일웹,20190103
무통장입금,D-20190103-0000328-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,41910,1350,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000334-01,2019-01-03 오후 6:20,2019-01-07 오전 10:56,223600,110,2,네이버 페이,20190103
"적립금,무통장입금",D-20190103-0000365-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,75240,1374,1,PC쇼핑몰,20190103
카드,D-20190103-0000370-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,87120,188,1,PC쇼핑몰,20190103
"적립금,무통장입금",D-20190103-0000388-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,93720,1230,1,모바일웹,20190103
카드,D-20190103-0000392-01,2019-01-03 오후 6:20,2019-01-10 오후 1:15,22110,205,1,네이버 페이,20190103
카드,D-20190103-0000392-02,2019-01-03 오후 6:20,2019-01-10 오후 1:15,78210,397,1,네이버 페이,20190103
"적립금,무통장입금",D-20190103-0000409-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,189420,1058,2,모바일웹,20190103
무통장입금,D-20190103-0000415-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,132500,92,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000415-01,2019-01-03 오후 6:19,2019-01-07 오전 5:32,82170,380,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000415-02,2019-01-03 오후 6:19,2019-01-07 오전 5:32,231660,379,3,PC쇼핑몰,20190103
무통장입금,D-20190103-0000424-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,71450,1077,1,PC쇼핑몰,20190103
카드,D-20190103-0000438-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,75240,1374,1,모바일웹,20190103
카드,D-20190103-0000445-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,63470,1373,1,모바일웹,20190103
"쿠폰,무통장입금",D-20190103-0000451-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,284130,1106,3,PC쇼핑몰,20190103
"쿠폰,무통장입금",D-20190103-0000451-01,2019-01-03 오후 6:19,2019-01-07 오전 5:32,173580,1296,2,PC쇼핑몰,20190103
"쿠폰,무통장입금",D-20190103-0000451-02,2019-01-03 오후 6:19,2019-01-07 오전 5:32,150480,1374,2,PC쇼핑몰,20190103
"쿠폰,무통장입금",D-20190103-0000451-03,2019-01-03 오후 6:19,2019-01-07 오전 5:32,126940,1373,2,PC쇼핑몰,20190103
"쿠폰,무통장입금",D-20190103-0000469-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,124250,90,1,모바일웹,20190103
카드,D-20190103-0000478-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,433950,451,5,모바일웹,20190103
무통장입금,D-20190103-0000481-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,75240,1374,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000481-01,2019-01-03 오후 6:19,2019-01-07 오전 5:32,63470,1373,1,PC쇼핑몰,20190103
카드,D-20190103-0000497-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,68530,1314,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000500-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,86790,451,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000514-01,2019-01-03 오후 6:20,2019-01-12 오후 3:16,70620,42,1,네이버 페이,20190103
무통장입금,D-20190103-0000523-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,56760,445,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000523-01,2019-01-03 오후 6:19,2019-01-07 오전 5:32,71450,1077,1,PC쇼핑몰,20190103
"적립금,카드",D-20190103-0000535-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,42350,1283,1,PC쇼핑몰,20190103
"적립금,카드",D-20190103-0000535-01,2019-01-03 오후 6:19,2019-01-07 오전 5:32,78870,603,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000558-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,115170,68,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000566-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,116820,455,2,PC쇼핑몰,20190103
무통장입금,D-20190103-0000572-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,164340,1071,2,PC쇼핑몰,20190103
무통장입금,D-20190103-0000572-01,2019-01-03 오후 6:19,2019-01-07 오전 5:32,78870,1070,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000572-02,2019-01-03 오후 6:19,2019-01-07 오전 5:32,150480,1374,2,PC쇼핑몰,20190103
무통장입금,D-20190103-0000572-03,2019-01-03 오후 6:19,2019-01-07 오전 5:32,126940,1373,2,PC쇼핑몰,20190103
"적립금,카드",D-20190103-0000597-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,121440,1220,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000602-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,78870,603,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000615-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,78900,480,1,모바일웹,20190103
무통장입금,D-20190103-0000566-01,2019-01-03 오후 6:19,2019-01-07 오전 5:32,87120,188,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000623-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,82170,380,1,모바일웹,20190103
"적립금,무통장입금",D-20190103-0000631-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,94710,1058,1,모바일웹,20190103
"적립금,무통장입금",D-20190103-0000631-01,2019-01-03 오후 6:19,2019-01-07 오전 5:32,63470,1373,1,모바일웹,20190103
"적립금,무통장입금",D-20190103-0000631-02,2019-01-03 오후 6:19,2019-01-07 오전 5:32,225720,1374,3,모바일웹,20190103
무통장입금,D-20190103-0000649-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,78870,602,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000662-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,56760,447,1,PC쇼핑몰,20190103
카드,D-20190103-0000684-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,71450,1077,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000697-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,38320,1297,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000697-01,2019-01-03 오후 6:19,2019-01-07 오전 5:32,72270,378,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000697-02,2019-01-03 오후 6:19,2019-01-07 오전 5:32,41910,1205,1,PC쇼핑몰,20190103
카드,D-20190103-0000703-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,42350,1283,1,PC쇼핑몰,20190103
카드,D-20190103-0000703-01,2019-01-03 오후 6:19,2019-01-07 오전 5:32,83730,1317,1,PC쇼핑몰,20190103
카드,D-20190103-0000703-02,2019-01-03 오후 6:19,2019-01-07 오전 5:32,137060,1314,2,PC쇼핑몰,20190103
카드,D-20190103-0000703-03,2019-01-03 오후 6:19,2019-01-07 오전 5:32,166220,1315,2,PC쇼핑몰,20190103
카드,D-20190103-0000703-04,2019-01-03 오후 6:19,2019-01-07 오전 5:32,152800,608,2,PC쇼핑몰,20190103
카드,D-20190103-0000703-05,2019-01-03 오후 6:19,2019-01-07 오전 5:32,82170,380,1,PC쇼핑몰,20190103
카드,D-20190103-0000703-06,2019-01-03 오후 6:19,2019-01-07 오전 5:32,141240,1275,2,PC쇼핑몰,20190103
카드,D-20190103-0000703-07,2019-01-03 오후 6:19,2019-01-07 오전 5:32,134640,1282,2,PC쇼핑몰,20190103
무통장입금,D-20190103-0000715-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,94270,483,1,PC쇼핑몰,20190103
카드,D-20190103-0000724-01,2019-01-03 오후 6:20,2019-01-07 오전 12:11,138270,41,1,네이버 페이,20190103
카드,D-20190103-0000741-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,63470,1373,1,모바일웹,20190103
카드,D-20190103-0000741-01,2019-01-03 오후 6:19,2019-01-07 오전 5:32,88110,440,1,모바일웹,20190103
카드,D-20190103-0000758-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,51810,248,1,모바일웹,20190103
무통장입금,D-20190103-0000764-00,2019-01-03 오후 6:19,2019-01-07 오전 5:32,78210,1180,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000784-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,132500,92,1,모바일웹,20190103
무통장입금,D-20190103-0000784-01,2019-01-07 오전 8:56,2019-01-11 오전 5:32,113520,172,2,모바일웹,20190103
카드,D-20190103-0000806-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,73920,43,1,모바일웹,20190103
무통장입금,D-20190103-0000815-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,76400,608,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000815-01,2019-01-07 오전 8:56,2019-01-11 오전 5:32,71450,1077,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000820-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,71450,1077,1,모바일웹,20190103
무통장입금,D-20190103-0000820-01,2019-01-07 오전 8:56,2019-01-11 오전 5:32,67320,1282,1,모바일웹,20190103
무통장입금,D-20190103-0000820-02,2019-01-07 오전 8:56,2019-01-11 오전 5:32,38320,1297,1,모바일웹,20190103
무통장입금,D-20190103-0000835-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,82170,380,1,PC쇼핑몰,20190103
카드,D-20190103-0000849-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,77220,379,1,모바일웹,20190103
카드,D-20190103-0000849-01,2019-01-07 오전 8:56,2019-01-11 오전 5:32,72270,378,1,모바일웹,20190103
카드,D-20190103-0000849-02,2019-01-07 오전 8:56,2019-01-11 오전 5:32,76400,608,1,모바일웹,20190103
카드,D-20190103-0000849-03,2019-01-07 오전 8:56,2019-01-11 오전 5:32,71450,1077,-1,모바일웹,20190103
카드,D-20190103-0000849-04,2019-01-07 오전 8:56,2019-01-11 오전 5:32,78870,44,1,모바일웹,20190103
카드,D-20190103-0000849-05,2019-01-07 오전 8:56,2019-01-11 오전 5:32,68970,38,1,모바일웹,20190103
무통장입금,D-20190103-0000856-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,41910,1205,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000856-01,2019-01-07 오전 8:56,2019-01-11 오전 5:32,113520,1083,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000856-03,2019-01-07 오전 8:56,2019-01-11 오전 5:32,124250,90,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000856-04,2019-01-07 오전 8:56,2019-01-11 오전 5:32,119020,88,1,PC쇼핑몰,20190103
"적립금,무통장입금",D-20190103-0000866-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,87120,1233,1,PC쇼핑몰,20190103
"적립금,무통장입금",D-20190103-0000309-04,2019-01-16 오전 9:01,2019-01-20 오전 5:32,71830,945,1,모바일웹,20190103
카드,D-20190103-0000879-01,2019-01-07 오전 8:58,2019-01-15 오전 1:46,81350,481,1,네이버 페이,20190103
무통장입금,D-20190103-0000888-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,144540,378,2,PC쇼핑몰,20190103
카드,D-20190103-0000898-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,132500,92,1,모바일웹,20190103
무통장입금,D-20190103-0000908-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,138270,76,1,PC쇼핑몰,20190103
무통장입금,D-20190103-0000908-01,2019-01-07 오전 8:56,2019-01-11 오전 5:32,131670,74,1,PC쇼핑몰,20190103
카드,D-20190103-0000915-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,119020,88,1,PC쇼핑몰,20190103
"적립금,무통장입금",D-20190103-0000922-00,2019-01-08 오전 8:43,2019-01-12 오전 5:32,92070,46,1,PC쇼핑몰,20190103
"적립금,무통장입금",D-20190103-0000922-01,2019-01-08 오전 8:43,2019-01-12 오전 5:32,173580,451,2,PC쇼핑몰,20190103
무통장입금,D-20190103-0000937-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,58410,455,1,PC쇼핑몰,20190103
카드,D-20190103-0000943-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,72270,378,1,모바일웹,20190103
무통장입금,D-20190103-0000957-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,82170,380,1,PC쇼핑몰,20190103
휴대폰,D-20190103-0000960-01,2019-01-07 오전 8:58,2019-01-10 오후 7:24,56760,445,1,네이버 페이,20190103
"적립금,카드",D-20190103-0000975-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,75240,1374,1,모바일웹,20190103
"적립금,카드",D-20190103-0000975-01,2019-01-07 오전 8:56,2019-01-11 오전 5:32,116820,1167,1,모바일웹,20190103
"적립금,카드",D-20190103-0000975-02,2019-01-07 오전 8:56,2019-01-11 오전 5:32,94710,1106,1,모바일웹,20190103
"적립금,카드",D-20190103-0000975-03,2019-01-07 오전 8:56,2019-01-11 오전 5:32,153120,1122,1,모바일웹,20190103
"적립금,카드",D-20190103-0000975-04,2019-01-07 오전 8:56,2019-01-11 오전 5:32,55110,1139,1,모바일웹,20190103
"적립금,카드",D-20190103-0000975-05,2019-01-07 오전 8:56,2019-01-11 오전 5:32,63470,1373,1,모바일웹,20190103
"적립금,카드",D-20190103-0000989-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,42350,1283,1,모바일웹,20190103
"적립금,카드",D-20190103-0000989-01,2019-01-07 오전 8:56,2019-01-11 오전 5:32,83820,479,1,모바일웹,20190103
무통장입금,D-20190103-0000992-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,94270,483,1,모바일웹,20190103
카드,D-20190103-0001008-01,2019-01-07 오전 8:58,2019-01-11 오후 7:46,66500,47,1,네이버 페이,20190103
카드,D-20190103-0001018-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,81350,481,1,모바일웹,20190103
무통장입금,D-20190103-0001022-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,157740,1070,2,모바일웹,20190103
무통장입금,D-20190103-0001037-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,68970,1091,1,모바일웹,20190103
카드,D-20190103-0001042-01,2019-01-07 오전 8:58,2019-01-08 오전 9:25,78870,1070,1,네이버 페이,20190103
무통장입금,D-20190103-0001051-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,83550,962,1,모바일웹,20190103
카드,D-20190103-0001061-01,2019-01-07 오전 8:58,2019-01-15 오전 1:31,119020,88,1,네이버 페이,20190103
카드,D-20190103-0001075-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,141240,42,2,모바일웹,20190103
카드,D-20190103-0001075-01,2019-01-07 오전 8:56,2019-01-11 오전 5:32,175230,455,3,모바일웹,20190103
카드,D-20190104-0000010-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,71450,1077,1,모바일웹,20190104
카드,D-20190104-0000022-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,162700,481,2,모바일웹,20190104
카드,D-20190104-0000048-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,88770,478,1,모바일웹,20190104
무통장입금,D-20190104-0000063-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,126940,1373,2,PC쇼핑몰,20190104
"적립금,무통장입금",D-20190104-0000076-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,75240,1374,1,PC쇼핑몰,20190104
"적립금,무통장입금",D-20190104-0000076-01,2019-01-07 오전 8:56,2019-01-11 오전 5:32,126940,1373,2,PC쇼핑몰,20190104
무통장입금,D-20190104-0000083-01,2019-01-07 오전 8:58,2019-01-09 오후 11:26,71450,1077,1,네이버 페이,20190104
무통장입금,D-20190104-0000094-00,2019-01-07 오전 8:56,2019-01-11 오전 5:32,78210,1180,1,PC쇼핑몰,20190104
